name,description,price,category_name,store_name,ram_gb,text,stock
Redmi Note 11 6Go/256Go,Smartphone Xiaomi MIUI 6Go RAM 256Go camera 200MP batterie 5000mAh charge rapide AMOLED,862.05,telephone portable,myStore,6,Redmi Note 11 6Go/256Go Smartphone Xiaomi MIUI 6Go RAM 256Go camera 200MP batterie 5000mAh charge rapide AMOLED,46
Poco X4 6Go/512Go,Smartphone Xiaomi MIUI 6Go RAM 512Go camera 64MP batterie 4000mAh charge rapide AMOLED,924.11,telephone portable,myStore,6,Poco X4 6Go/512Go Smartphone Xiaomi MIUI 6Go RAM 512Go camera 64MP batterie 4000mAh charge rapide AMOLED,43
Redmi Note 10 12Go/64Go,Smartphone Xiaomi MIUI 12Go RAM 64Go camera 12MP batterie 6000mAh charge rapide AMOLED,329.46,telephone portable,myStore,12,Redmi Note 10 12Go/64Go Smartphone Xiaomi MIUI 12Go RAM 64Go camera 12MP batterie 6000mAh charge rapide AMOLED,25
Cle USB 256Go,Cle USB Kingston 256Go USB 3.0 lecture rapide compact metal design portable,44.46,stockage,myStore,0,Cle USB 256Go Cle USB Kingston 256Go USB 3.0 lecture rapide compact metal design portable,35
Xiaomi 12 3Go/64Go,Smartphone Xiaomi MIUI 3Go RAM 64Go camera 64MP batterie 4500mAh charge rapide AMOLED,712.22,telephone portable,myStore,3,Xiaomi 12 3Go/64Go Smartphone Xiaomi MIUI 3Go RAM 64Go camera 64MP batterie 4500mAh charge rapide AMOLED,23
Point acces WiFi Pro,Point acces WiFi Cisco 802.11ax dual-band 1200Mbps PoE entreprise couverture,121.34,reseau,myStore,0,Point acces WiFi Pro Point acces WiFi Cisco 802.11ax dual-band 1200Mbps PoE entreprise couverture,5
SSD externe 2000Go,Disque SSD externe SanDisk 2000Go USB 3.2 1000Mo/s compact robuste rapide,122.13,stockage,myStore,0,SSD externe 2000Go Disque SSD externe SanDisk 2000Go USB 3.2 1000Mo/s compact robuste rapide,50
LG ULED 43 pouces 4K,Television LG ULED 43 pouces 4K UHD HDR Smart TV 144Hz WiFi HDMI streaming,1108.84,electronique,myStore,0,LG ULED 43 pouces 4K Television LG ULED 43 pouces 4K UHD HDR Smart TV 144Hz WiFi HDMI streaming,25
Lenovo Aspire 13 Gaming,Ordinateur portable gaming i3 16Go RAM SSD 512Go RTX 3060 ecran 13 pouces 144Hz performance,985.31,informatique,myStore,16,Lenovo Aspire 13 Gaming Ordinateur portable gaming i3 16Go RAM SSD 512Go RTX 3060 ecran 13 pouces 144Hz performance,0
Asus Swift 16,Ordinateur portable i9 8Go RAM SSD 1To ecran Full HD 16 pouces professionnel leger rapide,1389.0,informatique,myStore,8,Asus Swift 16 Ordinateur portable i9 8Go RAM SSD 1To ecran Full HD 16 pouces professionnel leger rapide,16
AMD Ryzen 7 5800X,Processeur AMD Ryzen 7 8 coeurs 16 threads 4.7GHz overclocking,182.69,informatique,myStore,0,AMD Ryzen 7 5800X Processeur AMD Ryzen 7 8 coeurs 16 threads 4.7GHz overclocking,34
Intel Core i3-10100,Processeur Intel i3 4 coeurs 8 threads 4.3GHz bureautique entre de gamme,91.97,informatique,myStore,0,Intel Core i3-10100 Processeur Intel i3 4 coeurs 8 threads 4.3GHz bureautique entre de gamme,7
WD SSD 1To SATA III,Disque SSD WD 1To SATA III 550Mo/s lecture rapide fiable stockage,179.19,informatique,myStore,0,WD SSD 1To SATA III Disque SSD WD 1To SATA III 550Mo/s lecture rapide fiable stockage,29
LG OLED 32 pouces 4K,Television LG OLED 32 pouces 4K UHD HDR Smart TV 144Hz WiFi HDMI streaming,925.51,electronique,myStore,0,LG OLED 32 pouces 4K Television LG OLED 32 pouces 4K UHD HDR Smart TV 144Hz WiFi HDMI streaming,23
Four micro-ondes 25L,Four micro-ondes Daikin 25L grill combine inox programmes automatiques rapide,210.19,electromenager,myStore,0,Four micro-ondes 25L Four micro-ondes Daikin 25L grill combine inox programmes automatiques rapide,43
Acer EliteBook 14,Ordinateur portable i7 24Go RAM SSD 512Go ecran Full HD 14 pouces etudiant leger rapide,684.85,informatique,myStore,24,Acer EliteBook 14 Ordinateur portable i7 24Go RAM SSD 512Go ecran Full HD 14 pouces etudiant leger rapide,47
iPhone 12 128Go,Smartphone Apple puce A-series 128Go ecran Super Retina camera avancee Face ID iOS rapide,2039.96,telephone portable,myStore,0,iPhone 12 128Go Smartphone Apple puce A-series 128Go ecran Super Retina camera avancee Face ID iOS rapide,43
Microsoft ProBook 16,Ordinateur portable Ryzen 5 24Go RAM SSD 128Go ecran Full HD 16 pouces etudiant leger rapide,582.63,informatique,myStore,24,Microsoft ProBook 16 Ordinateur portable Ryzen 5 24Go RAM SSD 128Go ecran Full HD 16 pouces etudiant leger rapide,16
Philips NanoCell 55 pouces 4K,Television Philips NanoCell 55 pouces 4K UHD HDR Smart TV 60Hz WiFi HDMI streaming,924.81,electronique,myStore,0,Philips NanoCell 55 pouces 4K Television Philips NanoCell 55 pouces 4K UHD HDR Smart TV 60Hz WiFi HDMI streaming,37
Apple Tab P11 3Go/32Go,Tablette Apple 3Go RAM 32Go ecran haute resolution WiFi Bluetooth multimedia travail,1162.87,electronique,myStore,3,Apple Tab P11 3Go/32Go Tablette Apple 3Go RAM 32Go ecran haute resolution WiFi Bluetooth multimedia travail,24
Jabra Casque Bluetooth,Casque Jabra Bluetooth reduction bruit active ANC 24h autonomie qualite sonore premium,412.07,electronique,myStore,0,Jabra Casque Bluetooth Casque Jabra Bluetooth reduction bruit active ANC 24h autonomie qualite sonore premium,40
Mi 12 3Go/64Go,Smartphone Xiaomi MIUI 3Go RAM 64Go camera 12MP batterie 4000mAh charge rapide AMOLED,587.46,telephone portable,myStore,3,Mi 12 3Go/64Go Smartphone Xiaomi MIUI 3Go RAM 64Go camera 12MP batterie 4000mAh charge rapide AMOLED,23
Galaxy M23 4G 8Go/512Go,Smartphone Samsung AMOLED 8Go RAM 512Go camera 200MP batterie 5000mAh 4G charge rapide Android,658.18,telephone portable,myStore,8,Galaxy M23 4G 8Go/512Go Smartphone Samsung AMOLED 8Go RAM 512Go camera 200MP batterie 5000mAh 4G charge rapide Android,6
Sony Xperia 5 IV 3Go/128Go,Smartphone Sony 3Go RAM 128Go camera 108MP batterie 5000mAh AMOLED charge rapide Android,654.98,telephone portable,myStore,3,Sony Xperia 5 IV 3Go/128Go Smartphone Sony 3Go RAM 128Go camera 108MP batterie 5000mAh AMOLED charge rapide Android,43
Galaxy A73 5G 6Go/256Go,Smartphone Samsung AMOLED 6Go RAM 256Go camera 200MP batterie 5500mAh 5G charge rapide Android,610.04,telephone portable,myStore,6,Galaxy A73 5G 6Go/256Go Smartphone Samsung AMOLED 6Go RAM 256Go camera 200MP batterie 5500mAh 5G charge rapide Android,14
Oppo Nord 2T 12Go/512Go,Smartphone Oppo 12Go RAM 512Go camera 200MP batterie 5000mAh AMOLED charge rapide Android,187.29,telephone portable,myStore,12,Oppo Nord 2T 12Go/512Go Smartphone Oppo 12Go RAM 512Go camera 200MP batterie 5000mAh AMOLED charge rapide Android,30
Xiaomi 11T 8Go/512Go,Smartphone Xiaomi MIUI 8Go RAM 512Go camera 64MP batterie 4500mAh charge rapide AMOLED,843.6,telephone portable,myStore,8,Xiaomi 11T 8Go/512Go Smartphone Xiaomi MIUI 8Go RAM 512Go camera 64MP batterie 4500mAh charge rapide AMOLED,1
WD HDD 2To 5400RPM,Disque dur WD 2To 5400RPM SATA III stockage masse donnees multimedia,136.67,informatique,myStore,0,WD HDD 2To 5400RPM Disque dur WD 2To 5400RPM SATA III stockage masse donnees multimedia,39
Switch 48 ports Gigabit,Switch reseau D-Link 48 ports Gigabit manageable PoE+ entreprise fiable,81.84,reseau,myStore,0,Switch 48 ports Gigabit Switch reseau D-Link 48 ports Gigabit manageable PoE+ entreprise fiable,35
Four micro-ondes 23L,Four micro-ondes Siemens 23L grill combine inox programmes automatiques rapide,92.53,electromenager,myStore,0,Four micro-ondes 23L Four micro-ondes Siemens 23L grill combine inox programmes automatiques rapide,20
Bose Enceinte Bluetooth,Enceinte Bose Bluetooth son haute fidelite 24h autonomie qualite sonore premium,90.53,electronique,myStore,0,Bose Enceinte Bluetooth Enceinte Bose Bluetooth son haute fidelite 24h autonomie qualite sonore premium,39
Intel Core i9-12900K,Processeur Intel i9 16 coeurs 24 threads 5.2GHz premium workstation,421.85,informatique,myStore,0,Intel Core i9-12900K Processeur Intel i9 16 coeurs 24 threads 5.2GHz premium workstation,14
Samsung Casque Bluetooth,Casque Samsung Bluetooth reduction bruit active ANC 24h autonomie qualite sonore premium,284.29,electronique,myStore,0,Samsung Casque Bluetooth Casque Samsung Bluetooth reduction bruit active ANC 24h autonomie qualite sonore premium,41
Apple iPad 9 4Go/32Go,Tablette Apple 4Go RAM 32Go ecran haute resolution WiFi Bluetooth multimedia travail,413.57,electronique,myStore,4,Apple iPad 9 4Go/32Go Tablette Apple 4Go RAM 32Go ecran haute resolution WiFi Bluetooth multimedia travail,4
Galaxy M23 4G 4Go/128Go,Smartphone Samsung AMOLED 4Go RAM 128Go camera 200MP batterie 3000mAh 4G charge rapide Android,521.47,telephone portable,myStore,4,Galaxy M23 4G 4Go/128Go Smartphone Samsung AMOLED 4Go RAM 128Go camera 200MP batterie 3000mAh 4G charge rapide Android,40
Huawei VivoBook 14,Ordinateur portable Ryzen 7 12Go RAM SSD 512Go ecran Full HD 14 pouces professionnel leger rapide,1168.07,informatique,myStore,12,Huawei VivoBook 14 Ordinateur portable Ryzen 7 12Go RAM SSD 512Go ecran Full HD 14 pouces professionnel leger rapide,29
Sony Nord 2T 3Go/32Go,Smartphone Sony 3Go RAM 32Go camera 200MP batterie 5500mAh AMOLED charge rapide Android,601.51,telephone portable,myStore,3,Sony Nord 2T 3Go/32Go Smartphone Sony 3Go RAM 32Go camera 200MP batterie 5500mAh AMOLED charge rapide Android,44
Cle USB 32Go,Cle USB Seagate 32Go USB 3.0 lecture rapide compact metal design portable,60.2,stockage,myStore,0,Cle USB 32Go Cle USB Seagate 32Go USB 3.0 lecture rapide compact metal design portable,19
Dell ROG Strix 13,Ordinateur portable Ryzen 9 12Go RAM SSD 128Go ecran Full HD 13 pouces multimedia leger rapide,1220.82,informatique,myStore,12,Dell ROG Strix 13 Ordinateur portable Ryzen 9 12Go RAM SSD 128Go ecran Full HD 13 pouces multimedia leger rapide,41
Switch 5 ports Gigabit,Switch reseau Ubiquiti 5 ports Gigabit manageable PoE+ entreprise fiable,515.63,reseau,myStore,0,Switch 5 ports Gigabit Switch reseau Ubiquiti 5 ports Gigabit manageable PoE+ entreprise fiable,26
Intel Core i3-10100,Processeur Intel i3 4 coeurs 8 threads 4.3GHz bureautique entre de gamme,62.17,informatique,myStore,0,Intel Core i3-10100 Processeur Intel i3 4 coeurs 8 threads 4.3GHz bureautique entre de gamme,7
Motorola Reno 7 3Go/512Go,Smartphone Motorola 3Go RAM 512Go camera 12MP batterie 6000mAh AMOLED charge rapide Android,191.59,telephone portable,myStore,3,Motorola Reno 7 3Go/512Go Smartphone Motorola 3Go RAM 512Go camera 12MP batterie 6000mAh AMOLED charge rapide Android,8
MicroSD 256Go,Carte microSD Transcend 256Go Class10 A1 V10 rapide smartphone tablette drone,29.99,stockage,myStore,0,MicroSD 256Go Carte microSD Transcend 256Go Class10 A1 V10 rapide smartphone tablette drone,2
Realme Galaxy Tab S8 8Go/64Go,Tablette Realme 8Go RAM 64Go ecran haute resolution WiFi Bluetooth multimedia travail,737.0,electronique,myStore,8,Realme Galaxy Tab S8 8Go/64Go Tablette Realme 8Go RAM 64Go ecran haute resolution WiFi Bluetooth multimedia travail,2
Hisense OLED 50 pouces 4K,Television Hisense OLED 50 pouces 4K UHD HDR Smart TV 120Hz WiFi HDMI streaming,905.36,electronique,myStore,0,Hisense OLED 50 pouces 4K Television Hisense OLED 50 pouces 4K UHD HDR Smart TV 120Hz WiFi HDMI streaming,19
OnePlus 10 Pro 6Go/64Go,Smartphone OnePlus 6Go RAM 64Go camera 64MP batterie 6000mAh AMOLED charge rapide Android,840.75,telephone portable,myStore,6,OnePlus 10 Pro 6Go/64Go Smartphone OnePlus 6Go RAM 64Go camera 64MP batterie 6000mAh AMOLED charge rapide Android,31
Nokia Xperia 5 IV 12Go/512Go,Smartphone Nokia 12Go RAM 512Go camera 108MP batterie 5500mAh AMOLED charge rapide Android,296.98,telephone portable,myStore,12,Nokia Xperia 5 IV 12Go/512Go Smartphone Nokia 12Go RAM 512Go camera 108MP batterie 5500mAh AMOLED charge rapide Android,7
Hisense Neo QLED 32 pouces 4K,Television Hisense Neo QLED 32 pouces 4K UHD HDR Smart TV 144Hz WiFi HDMI streaming,755.67,electronique,myStore,0,Hisense Neo QLED 32 pouces 4K Television Hisense Neo QLED 32 pouces 4K UHD HDR Smart TV 144Hz WiFi HDMI streaming,6
Intel Core i5-10400,Processeur Intel i5 6 coeurs 12 threads 4.3GHz gaming bureautique,93.4,informatique,myStore,0,Intel Core i5-10400 Processeur Intel i5 6 coeurs 12 threads 4.3GHz gaming bureautique,15
Poco F4 4Go/512Go,Smartphone Xiaomi MIUI 4Go RAM 512Go camera 200MP batterie 5500mAh charge rapide AMOLED,324.84,telephone portable,myStore,4,Poco F4 4Go/512Go Smartphone Xiaomi MIUI 4Go RAM 512Go camera 200MP batterie 5500mAh charge rapide AMOLED,34
Redmi Note 11 6Go/64Go,Smartphone Xiaomi MIUI 6Go RAM 64Go camera 48MP batterie 4000mAh charge rapide AMOLED,809.7,telephone portable,myStore,6,Redmi Note 11 6Go/64Go Smartphone Xiaomi MIUI 6Go RAM 64Go camera 48MP batterie 4000mAh charge rapide AMOLED,8
iPhone 14 256Go,Smartphone Apple puce A-series 256Go ecran Super Retina camera avancee Face ID iOS rapide,2033.85,telephone portable,myStore,0,iPhone 14 256Go Smartphone Apple puce A-series 256Go ecran Super Retina camera avancee Face ID iOS rapide,24
Dell Pavilion 13,Ordinateur portable i5 12Go RAM SSD 1To ecran Full HD 13 pouces professionnel leger rapide,1062.13,informatique,myStore,12,Dell Pavilion 13 Ordinateur portable i5 12Go RAM SSD 1To ecran Full HD 13 pouces professionnel leger rapide,29
TCL ULED 65 pouces 4K,Television TCL ULED 65 pouces 4K UHD HDR Smart TV 60Hz WiFi HDMI streaming,455.48,electronique,myStore,0,TCL ULED 65 pouces 4K Television TCL ULED 65 pouces 4K UHD HDR Smart TV 60Hz WiFi HDMI streaming,23
Galaxy M23 5G 6Go/32Go,Smartphone Samsung AMOLED 6Go RAM 32Go camera 50MP batterie 6000mAh 5G charge rapide Android,782.2,telephone portable,myStore,6,Galaxy M23 5G 6Go/32Go Smartphone Samsung AMOLED 6Go RAM 32Go camera 50MP batterie 6000mAh 5G charge rapide Android,42
Kingston SSD 128Go NVMe M.2,Disque SSD Kingston 128Go NVMe M.2 3500Mo/s lecture rapide fiable stockage,151.35,informatique,myStore,0,Kingston SSD 128Go NVMe M.2 Disque SSD Kingston 128Go NVMe M.2 3500Mo/s lecture rapide fiable stockage,47
Switch 24 ports Gigabit,Switch reseau Huawei 24 ports Gigabit manageable PoE+ entreprise fiable,297.41,reseau,myStore,0,Switch 24 ports Gigabit Switch reseau Huawei 24 ports Gigabit manageable PoE+ entreprise fiable,44
Motorola Pixel 7 3Go/128Go,Smartphone Motorola 3Go RAM 128Go camera 50MP batterie 4000mAh AMOLED charge rapide Android,735.41,telephone portable,myStore,3,Motorola Pixel 7 3Go/128Go Smartphone Motorola 3Go RAM 128Go camera 50MP batterie 4000mAh AMOLED charge rapide Android,34
Bose Ecouteurs Bluetooth,Ecouteurs Bose Bluetooth reduction bruit active ANC 50h autonomie qualite sonore premium,124.0,electronique,myStore,0,Bose Ecouteurs Bluetooth Ecouteurs Bose Bluetooth reduction bruit active ANC 50h autonomie qualite sonore premium,26
Galaxy A23 5G 3Go/256Go,Smartphone Samsung AMOLED 3Go RAM 256Go camera 108MP batterie 5000mAh 5G charge rapide Android,1087.99,telephone portable,myStore,3,Galaxy A23 5G 3Go/256Go Smartphone Samsung AMOLED 3Go RAM 256Go camera 108MP batterie 5000mAh 5G charge rapide Android,37
Galaxy A14 4G 3Go/256Go,Smartphone Samsung AMOLED 3Go RAM 256Go camera 50MP batterie 4000mAh 4G charge rapide Android,771.2,telephone portable,myStore,3,Galaxy A14 4G 3Go/256Go Smartphone Samsung AMOLED 3Go RAM 256Go camera 50MP batterie 4000mAh 4G charge rapide Android,47
Kingston RAM 4Go DDR4 4800MHz,Memoire RAM Kingston 4Go DDR4 4800MHz compatible Intel AMD gaming overclocking,229.13,informatique,myStore,0,Kingston RAM 4Go DDR4 4800MHz Memoire RAM Kingston 4Go DDR4 4800MHz compatible Intel AMD gaming overclocking,46
Xiaomi Galaxy Tab A7 4Go/64Go,Tablette Xiaomi 4Go RAM 64Go ecran haute resolution WiFi Bluetooth multimedia travail,1208.9,electronique,myStore,4,Xiaomi Galaxy Tab A7 4Go/64Go Tablette Xiaomi 4Go RAM 64Go ecran haute resolution WiFi Bluetooth multimedia travail,9
Intel Core i5-12400,Processeur Intel i5 12eme generation 6 coeurs 4.4GHz performance,127.69,informatique,myStore,0,Intel Core i5-12400 Processeur Intel i5 12eme generation 6 coeurs 4.4GHz performance,26
Realme Reno 6 6Go/256Go,Smartphone Realme 6Go RAM 256Go camera 108MP batterie 3000mAh AMOLED charge rapide Android,596.64,telephone portable,myStore,6,Realme Reno 6 6Go/256Go Smartphone Realme 6Go RAM 256Go camera 108MP batterie 3000mAh AMOLED charge rapide Android,41
Crucial RAM 64Go DDR5 3600MHz,Memoire RAM Crucial 64Go DDR5 3600MHz compatible Intel AMD gaming overclocking,124.84,informatique,myStore,0,Crucial RAM 64Go DDR5 3600MHz Memoire RAM Crucial 64Go DDR5 3600MHz compatible Intel AMD gaming overclocking,6
Crucial SSD 512Go SATA III,Disque SSD Crucial 512Go SATA III 550Mo/s lecture rapide fiable stockage,27.06,informatique,myStore,0,Crucial SSD 512Go SATA III Disque SSD Crucial 512Go SATA III 550Mo/s lecture rapide fiable stockage,31
Machine cafe capsules,Machine cafe Siemens capsules pression 19 bars reservoir 1.5L rapide compacte,200.02,electromenager,myStore,0,Machine cafe capsules Machine cafe Siemens capsules pression 19 bars reservoir 1.5L rapide compacte,39
AMD Ryzen 5 5600X,Processeur AMD Ryzen 5 6 coeurs 12 threads 4.6GHz gaming bureautique,129.44,informatique,myStore,0,AMD Ryzen 5 5600X Processeur AMD Ryzen 5 6 coeurs 12 threads 4.6GHz gaming bureautique,26
Galaxy S22 5G 6Go/64Go,Smartphone Samsung AMOLED 6Go RAM 64Go camera 12MP batterie 5500mAh 5G charge rapide Android,1148.7,telephone portable,myStore,6,Galaxy S22 5G 6Go/64Go Smartphone Samsung AMOLED 6Go RAM 64Go camera 12MP batterie 5500mAh 5G charge rapide Android,17
Philips OLED 85 pouces 4K,Television Philips OLED 85 pouces 4K UHD HDR Smart TV 60Hz WiFi HDMI streaming,785.2,electronique,myStore,0,Philips OLED 85 pouces 4K Television Philips OLED 85 pouces 4K UHD HDR Smart TV 60Hz WiFi HDMI streaming,2
Aspirateur robot WiFi,Aspirateur robot Carrier capteurs laser cartographie WiFi App programmable maison,159.34,electromenager,myStore,0,Aspirateur robot WiFi Aspirateur robot Carrier capteurs laser cartographie WiFi App programmable maison,44
Realme Reno 6 12Go/512Go,Smartphone Realme 12Go RAM 512Go camera 50MP batterie 3000mAh AMOLED charge rapide Android,607.17,telephone portable,myStore,12,Realme Reno 6 12Go/512Go Smartphone Realme 12Go RAM 512Go camera 50MP batterie 3000mAh AMOLED charge rapide Android,23
Lenovo VivoBook 16,Ordinateur portable i9 16Go RAM SSD 1To ecran Full HD 16 pouces professionnel leger rapide,515.28,informatique,myStore,16,Lenovo VivoBook 16 Ordinateur portable i9 16Go RAM SSD 1To ecran Full HD 16 pouces professionnel leger rapide,13
Panasonic QLED 50 pouces 4K,Television Panasonic QLED 50 pouces 4K UHD HDR Smart TV 144Hz WiFi HDMI streaming,1879.38,electronique,myStore,0,Panasonic QLED 50 pouces 4K Television Panasonic QLED 50 pouces 4K UHD HDR Smart TV 144Hz WiFi HDMI streaming,28
G.Skill RAM 8Go DDR5 5600MHz,Memoire RAM G.Skill 8Go DDR5 5600MHz compatible Intel AMD gaming overclocking,139.32,informatique,myStore,0,G.Skill RAM 8Go DDR5 5600MHz Memoire RAM G.Skill 8Go DDR5 5600MHz compatible Intel AMD gaming overclocking,28
SSD externe 2000Go,Disque SSD externe WD 2000Go USB 3.2 1000Mo/s compact robuste rapide,143.31,stockage,myStore,0,SSD externe 2000Go Disque SSD externe WD 2000Go USB 3.2 1000Mo/s compact robuste rapide,15
Marshall Enceinte Bluetooth,Enceinte Marshall Bluetooth reduction bruit active ANC 12h autonomie qualite sonore premium,77.24,electronique,myStore,0,Marshall Enceinte Bluetooth Enceinte Marshall Bluetooth reduction bruit active ANC 12h autonomie qualite sonore premium,23
Realme Galaxy Tab S7 3Go/32Go,Tablette Realme 3Go RAM 32Go ecran haute resolution WiFi Bluetooth multimedia travail,979.43,electronique,myStore,3,Realme Galaxy Tab S7 3Go/32Go Tablette Realme 3Go RAM 32Go ecran haute resolution WiFi Bluetooth multimedia travail,6
AMD Ryzen 9 5900X,Processeur AMD Ryzen 9 12 coeurs 24 threads 4.8GHz workstation,389.82,informatique,myStore,0,AMD Ryzen 9 5900X Processeur AMD Ryzen 9 12 coeurs 24 threads 4.8GHz workstation,43
